release_date,movie,production_budget,worldwide_gross,title,studio,foreign_gross,year,_merge,domestic_gross,Movie_title
2011-12-16,Mission: ImpossibleâGhost Protocol,145000000.0,694713230.0,,,485315327.0,2011,left_only,209397903.0,Mission: ImpossibleâGhost Protocol
2014-06-13,How to Train Your Dragon 2,145000000.0,614586270.0,How to Train Your Dragon 2,Fox,444500000.0,2014.0,both,177002924.0,How to Train Your Dragon 2
1999-06-16,Tarzan,145000000.0,448191819.0,,,277100000.0,1999,left_only,171091819.0,Tarzan
2014-03-07,Mr. Peabody & Sherman,145000000.0,269806430.0,Mr. Peabody & Sherman,Fox,164200000.0,2014.0,both,111506430.0,Mr. Peabody & Sherman
2012-11-21,Rise of the Guardians,145000000.0,306900902.0,Rise of the Guardians,P/DW,203500000.0,2012.0,both,103412758.0,Rise of the Guardians
2005-04-08,Sahara,145000000.0,121671925.0,,,53000000.0,2005,left_only,68671925.0,Sahara
2016-07-15,Ghostbusters,144000000.0,229008658.0,,,100658084.0,2016,left_only,128350574.0,Ghostbusters
1984-06-08,Ghostbusters,30000000.0,295212467.0,,,53000000.0,1984,left_only,242212467.0,Ghostbusters
2002-11-22,Die Another Day,142000000.0,431942139.0,,,271000000.0,2002,left_only,160942139.0,Die Another Day
2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,140000000.0,634954103.0,,,329542879.0,2003,left_only,305411224.0,Pirates of the Caribbean: The Curse of the Black Pearl
2009-05-08,Star Trek,140000000.0,386839614.0,,,129109595.0,2009,left_only,257730019.0,Star Trek
1998-07-01,Armageddon,140000000.0,554600000.0,,,353021818.0,1998,left_only,201578182.0,Armageddon
2002-07-03,Men in Black 2,140000000.0,441767803.0,,,251349000.0,2002,left_only,190418803.0,Men in Black 2
2011-07-22,Captain America: The First Avenger,140000000.0,370569776.0,Captain America: The First Avenger,Par.,193900000.0,2011.0,both,176654505.0,Captain America: The First Avenger
2016-01-29,Kung Fu Panda 3,140000000.0,517599142.0,Kung Fu Panda 3,Fox,377600000.0,2016.0,both,143528619.0,Kung Fu Panda 3
1998-07-10,Lethal Weapon 4,140000000.0,285400000.0,,,154955397.0,1998,left_only,130444603.0,Lethal Weapon 4
2013-03-27,G.I. Joe: Retaliation,140000000.0,375740705.0,G.I. Joe: Retaliation,Par.,253200000.0,2013.0,both,122523060.0,G.I. Joe: Retaliation
2003-12-05,The Last Samurai,140000000.0,456810575.0,,,345700000.0,2003,left_only,111110575.0,The Last Samurai
2005-12-21,Fun With Dick And Jane,140000000.0,203018919.0,,,92468919.0,2005,left_only,110550000.0,Fun With Dick And Jane
2014-12-12,Exodus: Gods and Kings,140000000.0,268314513.0,Exodus: Gods and Kings,Fox,203200000.0,2014.0,both,65014513.0,Exodus: Gods and Kings
2016-07-01,The BFG,140000000.0,199646680.0,The BFG,BV,127900000.0,2016.0,both,55483770.0,The BFG
2016-02-26,Gods of Egypt,140000000.0,138836756.0,Gods of Egypt,LG/S,119500000.0,2016.0,both,31153464.0,Gods of Egypt
2002-05-03,Spider-Man,139000000.0,821706375.0,,,418000000.0,2002,left_only,403706375.0,Spider-Man
2009-03-06,Watchmen,138000000.0,186976250.0,,,79466451.0,2009,left_only,107509799.0,Watchmen
2005-07-29,Stealth,138000000.0,76416746.0,,,44300000.0,2005,left_only,32116746.0,Stealth
2008-06-13,The Incredible Hulk,137500000.0,265573859.0,,,130766946.0,2008,left_only,134806913.0,The Incredible Hulk
2003-06-20,Hulk,137000000.0,245075434.0,,,112898200.0,2003,left_only,132177234.0,Hulk
2001-07-11,Final Fantasy: The Spirits Within,137000000.0,85131830.0,,,53000000.0,2001,left_only,32131830.0,Final Fantasy: The Spirits Within
2012-11-16,"The Twilight Saga: Breaking Dawn, Part 2",136200000.0,829724737.0,,,537400000.0,2012,left_only,292324737.0,"The Twilight Saga: Breaking Dawn, Part 2"
2013-03-22,The Croods,135000000.0,573068425.0,The Croods,Fox,400000000.0,2013.0,both,187168425.0,The Croods
2015-12-25,The Revenant,135000000.0,532938302.0,The Revenant,Fox,349300000.0,2015.0,both,183637894.0,The Revenant
1999-11-19,The World is Not Enough,135000000.0,361730660.0,,,234800000.0,1999,left_only,126930660.0,The World is Not Enough
2011-03-04,Rango,135000000.0,245724600.0,Rango,Par.,122200000.0,2011.0,both,123477607.0,Rango
2003-11-14,Master and Commander: The Far Side of the World,135000000.0,212912137.0,,,118985751.0,2003,left_only,93926386.0,Master and Commander: The Far Side of the World
2013-07-17,Turbo,135000000.0,286896578.0,Turbo,Fox,199500000.0,2013.0,both,83028130.0,Turbo
2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000.0,245328374.0,Teenage Mutant Ninja Turtles: Out of the Shadows,Par.,163600000.0,2016.0,both,82051601.0,Teenage Mutant Ninja Turtles: Out of the Shadows
2011-11-18,Happy Feet Two,135000000.0,157956466.0,Happy Feet Two,WB,86400000.0,2011.0,both,64006466.0,Happy Feet Two
2006-07-28,Miami Vice,135000000.0,163818556.0,,,100339718.0,2006,left_only,63478838.0,Miami Vice
2018-11-02,The Nutcracker and the Four Realms,132900000.0,170293899.0,The Nutcracker and the Four Realms,BV,119100000.0,2018.0,both,54858851.0,The Nutcracker and the Four Realms
2005-06-29,War of the Worlds,132000000.0,606836535.0,,,372556181.0,2005,left_only,234280354.0,War of the Worlds
2014-11-26,Penguins of Madagascar,132000000.0,366942531.0,Penguins of Madagascar,Fox,289700000.0,2014.0,both,83350911.0,Penguins of Madagascar
2013-11-22,The Hunger Games: Catching Fire,130000000.0,864868047.0,The Hunger Games: Catching Fire,LGF,440300000.0,2013.0,both,424668047.0,The Hunger Games: Catching Fire
2004-06-04,Harry Potter and the Prisoner of Azkaban,130000000.0,796907323.0,,,547149597.0,2004,left_only,249757726.0,Harry Potter and the Prisoner of Azkaban
2007-08-03,The Bourne Ultimatum,130000000.0,444043396.0,,,216572326.0,2007,left_only,227471070.0,The Bourne Ultimatum
2018-07-06,Ant-Man and the Wasp,130000000.0,623144660.0,Ant-Man and the Wasp,BV,406000000.0,2018.0,both,216648740.0,Ant-Man and the Wasp
2008-06-06,Kung Fu Panda,130000000.0,631910531.0,,,416475940.0,2008,left_only,215434591.0,Kung Fu Panda
2015-07-17,Ant-Man,130000000.0,518858449.0,Ant-Man,BV,339100000.0,2015.0,both,180202163.0,Ant-Man
2015-03-27,Home,130000000.0,385997896.0,,,208600386.0,2015,left_only,177397510.0,Home
2009-06-05,Home,12000000.0,0.0,,,0.0,2009,left_only,0.0,Home
2009-04-23,Home,500000.0,44793168.0,,,44777735.0,2009,left_only,15433.0,Home
2018-12-19,Mary Poppins Returns,130000000.0,341528518.0,Mary Poppins Returns,BV,177600000.0,2018.0,both,171958438.0,Mary Poppins Returns
2011-10-28,Puss in Boots,130000000.0,554987477.0,Puss in Boots,P/DW,405700000.0,2011.0,both,149260504.0,Puss in Boots
2010-11-05,Megamind,130000000.0,321887208.0,Megamind,P/DW,173500000.0,2010.0,both,148415853.0,Megamind
2003-07-18,Bad Boys II,130000000.0,273271982.0,,,134731112.0,2003,left_only,138540870.0,Bad Boys II
2014-04-11,Rio 2,130000000.0,492846291.0,Rio 2,Fox,368600000.0,2014.0,both,131538435.0,Rio 2
2010-07-23,Salt,130000000.0,290650494.0,Salt,Sony,175200000.0,2010.0,both,118311368.0,Salt
2014-03-28,Noah,130000000.0,352831065.0,Noah,Par.,261399999.0,2014.0,both,101200044.0,Noah
2011-12-21,The Adventures of Tintin,130000000.0,373993951.0,The Adventures of Tintin,Par.,296400000.0,2011.0,both,77591831.0,The Adventures of Tintin
2013-05-31,After Earth,130000000.0,251499665.0,After Earth,Sony,183300000.0,2013.0,both,60522097.0,After Earth
2008-11-26,Australia,130000000.0,215080810.0,,,165526808.0,2008,left_only,49554002.0,Australia
2013-07-19,R.I.P.D.,130000000.0,79076678.0,R.I.P.D.,Uni.,44700000.0,2013.0,both,33618855.0,R.I.P.D.
2019-02-22,How to Train Your Dragon: The Hidden World,129000000.0,519258283.0,,,358466483.0,2019,left_only,160791800.0,How to Train Your Dragon: The Hidden World
2011-11-18,"The Twilight Saga: Breaking Dawn, Part 1",127500000.0,689420051.0,,,408132918.0,2011,left_only,281287133.0,"The Twilight Saga: Breaking Dawn, Part 1"
2000-05-19,Dinosaur,127500000.0,356148063.0,,,218400000.0,2000,left_only,137748063.0,Dinosaur
2017-03-03,Logan,127000000.0,615461394.0,,,389184326.0,2017,left_only,226277068.0,Logan
2014-12-19,Night at the Museum: Secret of the Tomb,127000000.0,353756621.0,Night at the Museum: Secret of the Tomb,Fox,249500000.0,2014.0,both,113746621.0,Night at the Museum: Secret of the Tomb
2011-07-15,Harry Potter and the Deathly Hallows: Part II,125000000.0,1341693157.0,,,960500000.0,2011,left_only,381193157.0,Harry Potter and the Deathly Hallows: Part II
2014-11-21,The Hunger Games: Mockingjay - Part 1,125000000.0,766575131.0,The Hunger Games: Mockingjay - Part 1,LGF,418200000.0,2014.0,both,337135885.0,The Hunger Games: Mockingjay - Part 1
2001-11-16,Harry Potter and the Sorcererâs Stone,125000000.0,975047606.0,,,657176139.0,2001,left_only,317871467.0,Harry Potter and the Sorcererâs Stone
2010-11-19,Harry Potter and the Deathly Hallows: Part I,125000000.0,960431568.0,,,664300000.0,2010,left_only,296131568.0,Harry Potter and the Deathly Hallows: Part I
2006-05-19,The Da Vinci Code,125000000.0,767820459.0,,,550284321.0,2006,left_only,217536138.0,The Da Vinci Code
2003-05-02,X-Men 2,125000000.0,406875536.0,,,191925842.0,2003,left_only,214949694.0,X-Men 2
2011-04-29,Fast Five,125000000.0,630163454.0,Fast Five,Uni.,416300000.0,2011.0,both,210031325.0,Fast Five
2014-08-08,Teenage Mutant Ninja Turtles,125000000.0,485004754.0,,,293800000.0,2014,left_only,191204754.0,Teenage Mutant Ninja Turtles
1990-03-30,Teenage Mutant Ninja Turtles,13500000.0,202000000.0,,,66734085.0,1990,left_only,135265915.0,Teenage Mutant Ninja Turtles
2011-12-16,Sherlock Holmes: A Game of Shadows,125000000.0,535663443.0,Sherlock Holmes: A Game of Shadows,WB,358600000.0,2011.0,both,186848418.0,Sherlock Holmes: A Game of Shadows
2004-05-28,The Day After Tomorrow,125000000.0,556319450.0,,,369578651.0,2004,left_only,186740799.0,The Day After Tomorrow
2017-03-31,The Boss Baby,125000000.0,510878762.0,The Boss Baby,Fox,353000000.0,2017.0,both,175003033.0,The Boss Baby
2010-04-01,Clash of the Titans,125000000.0,493214888.0,,,330000000.0,2010,left_only,163214888.0,Clash of the Titans
1981-06-12,Clash of the Titans,15000000.0,44400000.0,,,14400000.0,1981,left_only,30000000.0,Clash of the Titans
2016-11-04,Trolls,125000000.0,344150134.0,Trolls,Fox,193200000.0,2016.0,both,153707064.0,Trolls
2012-06-08,Prometheus,125000000.0,402448265.0,Prometheus,Fox,276900000.0,2012.0,both,126477084.0,Prometheus
2012-08-10,The Bourne Legacy,125000000.0,280355920.0,The Bourne Legacy,Uni.,162900000.0,2012.0,both,113203870.0,The Bourne Legacy
1997-06-20,Batman & Robin,125000000.0,238317814.0,,,130992619.0,1997,left_only,107325195.0,Batman & Robin
2018-07-13,Skyscraper,125000000.0,304115534.0,Skyscraper,Uni.,236400000.0,2018.0,both,68420120.0,Skyscraper
2012-08-03,Total Recall,125000000.0,211856088.0,,,152978119.0,2012,left_only,58877969.0,Total Recall
1990-06-01,Total Recall,65000000.0,261400000.0,,,142005161.0,1990,left_only,119394839.0,Total Recall
2016-12-21,Assassinâs Creed,125000000.0,240759682.0,,,186111734.0,2016,left_only,54647948.0,Assassinâs Creed
2017-01-13,Monster Trucks,125000000.0,61642798.0,Monster Trucks,Par.,31100000.0,2017.0,both,33370166.0,Monster Trucks
1999-08-27,The 13th Warrior,125000000.0,61698899.0,,,29000000.0,1999,left_only,32698899.0,The 13th Warrior
2000-11-17,How the Grinch Stole Christmas,123000000.0,345141403.0,,,85096578.0,2000,left_only,260044825.0,How the Grinch Stole Christmas
2000-05-24,Mission: Impossible 2,120000000.0,549588516.0,,,334178627.0,2000,left_only,215409889.0,Mission: Impossible 2
2000-06-30,The Perfect Storm,120000000.0,328711434.0,,,146093000.0,2000,left_only,182618434.0,The Perfect Storm
2016-07-29,Jason Bourne,120000000.0,416168316.0,Jason Bourne,Uni.,253100000.0,2016.0,both,162192920.0,Jason Bourne
2007-06-15,Fantastic Four: Rise of the Silver Surfer,120000000.0,289480691.0,,,157558953.0,2007,left_only,131921738.0,Fantastic Four: Rise of the Silver Surfer
2012-11-21,Life of Pi,120000000.0,620912003.0,Life of Pi,Fox,484000000.0,2012.0,both,124987022.0,Life of Pi
2007-02-16,Ghost Rider,120000000.0,229545589.0,,,113742993.0,2007,left_only,115802596.0,Ghost Rider
2018-04-13,Rampage,120000000.0,428056280.0,,,327028047.0,2018,left_only,101028233.0,Rampage
2003-06-27,Charlie's Angels: Full Throttle,120000000.0,227200000.0,,,126385672.0,2003,left_only,100814328.0,Charlie's Angels: Full Throttle
2013-08-09,Elysium,120000000.0,286192091.0,Elysium,TriS,193100000.0,2013.0,both,93050117.0,Elysium
2013-04-19,Oblivion,120000000.0,287916633.0,Oblivion,Uni.,197100000.0,2013.0,both,89107235.0,Oblivion
2017-03-24,Power Rangers,120000000.0,142531552.0,,,57167102.0,2017,left_only,85364450.0,Power Rangers
2002-07-19,Stuart Little 2,120000000.0,166000000.0,,,101043194.0,2002,left_only,64956806.0,Stuart Little 2
2014-02-12,RoboCop,120000000.0,242981799.0,,,184374792.0,2014,left_only,58607007.0,RoboCop
1987-07-17,RoboCop,13000000.0,53424681.0,,,0.0,1987,left_only,53424681.0,RoboCop
2004-06-11,The Chronicles of Riddick,120000000.0,107212751.0,,,49500000.0,2004,left_only,57712751.0,The Chronicles of Riddick
2015-08-07,Fantastic Four,120000000.0,167849187.0,Fantastic Four,Fox,111900000.0,2015.0,both,56117548.0,Fantastic Four
2005-07-08,Fantastic Four,87500000.0,333132750.0,Fantastic Four,Fox,111900000.0,2015.0,both,154696080.0,Fantastic Four
2008-05-09,Speed Racer,120000000.0,93394462.0,,,49448696.0,2008,left_only,43945766.0,Speed Racer
2005-07-22,The Island,120000000.0,163018913.0,,,127200000.0,2005,left_only,35818913.0,The Island
1980-06-13,The Island,22000000.0,15716828.0,,,0.0,1980,left_only,15716828.0,The Island
2010-12-17,How Do You Know?,120000000.0,49628177.0,,,19415557.0,2010,left_only,30212620.0,How Do You Know?
2010-06-23,Knight and Day,117000000.0,258751370.0,,,182328335.0,2010,left_only,76423035.0,Knight and Day
2018-10-05,Venom,116000000.0,853628605.0,,,640117197.0,2018,left_only,213511408.0,Venom
2005-09-16,Venom,25000000.0,881745.0,,,0.0,2005,left_only,881745.0,Venom
1999-05-19,Star Wars Ep. I: The Phantom Menace,115000000.0,1027044677.0,,,552500000.0,1999,left_only,474544677.0,Star Wars Ep. I: The Phantom Menace
2005-05-19,Star Wars Ep. III: Revenge of the Sith,115000000.0,848998877.0,,,468728300.0,2005,left_only,380270577.0,Star Wars Ep. III: Revenge of the Sith
2002-05-16,Star Wars Ep. II: Attack of the Clones,115000000.0,656695615.0,,,346018875.0,2002,left_only,310676740.0,Star Wars Ep. II: Attack of the Clones
2001-11-02,"Monsters, Inc.",115000000.0,559757719.0,,,270334294.0,2001,left_only,289423425.0,"Monsters, Inc."
2013-07-26,The Wolverine,115000000.0,416456852.0,The Wolverine,Fox,282300000.0,2013.0,both,132556852.0,The Wolverine
1997-02-07,Dante's Peak,115000000.0,178200000.0,,,111036143.0,1997,left_only,67163857.0,Dante's Peak
2016-04-22,The Huntsman: Winterâs War,115000000.0,165149302.0,,,117146287.0,2016,left_only,48003015.0,The Huntsman: Winterâs War
2002-06-14,Windtalkers,115000000.0,77628265.0,,,36714197.0,2002,left_only,40914068.0,Windtalkers
2008-07-04,AstÃ©rix aux Jeux Olympiques,113500000.0,132999811.0,,,132000000.0,2008,left_only,999811.0,AstÃ©rix aux Jeux Olympiques
2010-12-25,Gulliver's Travels,112000000.0,232017848.0,Gulliver's Travels,Fox,194600000.0,2010.0,both,42779261.0,Gulliver's Travels
2017-12-15,Ferdinand,111000000.0,289847930.0,Ferdinand,Fox,211700000.0,2017.0,both,84410380.0,Ferdinand
2018-05-18,Deadpool 2,110000000.0,786680557.0,Deadpool 2,Fox,460500000.0,2018.0,both,324591735.0,Deadpool 2
2013-10-04,Gravity,110000000.0,693698673.0,Gravity,WB,449100000.0,2013.0,both,274092705.0,Gravity
2006-12-22,Night at the Museum,110000000.0,579446407.0,,,328583139.0,2006,left_only,250863268.0,Night at the Museum
2005-06-10,Mr. and Mrs. Smith,110000000.0,486124090.0,,,299787811.0,2005,left_only,186336279.0,Mr. and Mrs. Smith
2015-05-29,San Andreas,110000000.0,456258539.0,San Andreas,WB (NL),318800000.0,2015.0,both,155190832.0,San Andreas
2011-07-29,The Smurfs,110000000.0,563749323.0,The Smurfs,Sony,421100000.0,2011.0,both,142614158.0,The Smurfs
2007-06-27,Live Free or Die Hard,110000000.0,382288147.0,,,247758744.0,2007,left_only,134529403.0,Live Free or Die Hard
2015-03-20,The Divergent Series: Insurgent,110000000.0,295075882.0,The Divergent Series: Insurgent,LG/S,167100000.0,2015.0,both,130179072.0,The Divergent Series: Insurgent
2004-12-10,Ocean's Twelve,110000000.0,362989076.0,,,237457442.0,2004,left_only,125531634.0,Ocean's Twelve
1997-12-19,Tomorrow Never Dies,110000000.0,339504276.0,,,214200000.0,1997,left_only,125304276.0,Tomorrow Never Dies
2000-06-28,The Patriot,110000000.0,215300000.0,,,101969658.0,2000,left_only,113330342.0,The Patriot
2014-03-07,300: Rise of an Empire,110000000.0,330780051.0,,,224200000.0,2014,left_only,106580051.0,300: Rise of an Empire
2004-12-17,The Aviator,110000000.0,208370892.0,,,105762065.0,2004,left_only,102608827.0,The Aviator
2016-12-21,Passengers,110000000.0,302239672.0,,,202224973.0,2016,left_only,100014699.0,Passengers
2011-01-14,The Green Hornet,110000000.0,229155503.0,The Green Hornet,Sony,129000000.0,2011.0,both,98780042.0,The Green Hornet
2016-09-30,Miss Peregrineâs Home for Peculiar Children,110000000.0,295986876.0,,,208744042.0,2016,left_only,87242834.0,Miss Peregrineâs Home for Peculiar Children
2011-10-07,Real Steel,110000000.0,263880341.0,Real Steel,BV,213800000.0,2011.0,both,85463309.0,Real Steel
2010-06-11,The A-Team,110000000.0,177241171.0,The A-Team,Fox,100000000.0,2010.0,both,77222099.0,The A-Team
2013-07-31,The Smurfs 2,110000000.0,348547523.0,The Smurfs 2,Sony,276500000.0,2013.0,both,71017784.0,The Smurfs 2
2016-03-18,The Divergent Series: Allegiant,110000000.0,172022517.0,The Divergent Series: Allegiant,LG/S,113100000.0,2016.0,both,66184051.0,The Divergent Series: Allegiant
2009-06-12,The Taking of Pelham 123,110000000.0,152364370.0,,,86912058.0,2009,left_only,65452312.0,The Taking of Pelham 123
2013-11-01,Ender's Game,110000000.0,127983283.0,Ender's Game,LG/S,63800000.0,2013.0,both,61737191.0,Ender's Game
2004-04-02,Home on the Range,110000000.0,76482461.0,,,26456108.0,2004,left_only,50026353.0,Home on the Range
1997-06-13,Speed 2: Cruise Control,110000000.0,150468000.0,,,102370919.0,1997,left_only,48097081.0,Speed 2: Cruise Control
2005-05-06,Kingdom of Heaven,110000000.0,218853353.0,,,171454940.0,2005,left_only,47398413.0,Kingdom of Heaven
2017-03-31,Ghost in the Shell,110000000.0,167910690.0,,,127347133.0,2017,left_only,40563557.0,Ghost in the Shell
2004-06-16,Around the World in 80 Days,110000000.0,72004159.0,,,48000000.0,2004,left_only,24004159.0,Around the World in 80 Days
1956-10-17,Around the World in 80 Days,6000000.0,42000000.0,,,0.0,1956,left_only,42000000.0,Around the World in 80 Days
2019-06-14,Men in Black: International,110000000.0,3100000.0,,,0.0,2019,left_only,3100000.0,Men in Black: International
2001-12-19,The Lord of the Rings: The Fellowship of the Ring,109000000.0,887210985.0,,,571666235.0,2001,left_only,315544750.0,The Lord of the Rings: The Fellowship of the Ring
2003-11-21,The Cat in the Hat,109000000.0,133818283.0,,,32800000.0,2003,left_only,101018283.0,The Cat in the Hat
2001-12-25,Ali,109000000.0,87683966.0,,,29500000.0,2001,left_only,58183966.0,Ali
2015-10-02,The Martian,108000000.0,655271443.0,The Martian,Fox,401700000.0,2015.0,both,228433663.0,The Martian
