,studio,year,Movie_title,tconst,runtimeMinutes,averageRating,numVotes,region,language,Release_Date,Movie_Name,Production_Budget,Gross_Domestic,Gross_Worldwide,_merge,Gross_Foreign_Only
159,,2004.0,Harry Potter and the Prisoner of Azkaban,tt0304141,142,7.9,528654.0,52.0,52.0,"Jun 3, 2004",Harry Potter and the Prisoner of Azkaban,130000000.0,249757726.0,794020264.0,both,544262538.0
160,,2005.0,Harry Potter and the Goblet of Fire,tt0330373,157,7.7,526260.0,53.0,53.0,2005-11-18,,150000000.0,290201752.0,897099794.0,left_only,606898042.0
161,TriS,2012.0,Looper,tt1276104,113,7.4,523533.0,37.0,37.0,"Sep 27, 2012",Looper,30000000.0,66486205.0,170466405.0,both,103980200.0
162,WB,2017.0,Dunkirk,tt5013056,106,7.9,523321.0,42.0,42.0,2017-07-21,,150000000.0,190068280.0,499837368.0,left_only,337200000.0
163,,1999.0,"Lock, Stock and Two Smoking Barrels",tt0120735,107,8.2,521135.0,,,"Mar 5, 1999","Lock, Stock and Two Smoking Barrels",1350000.0,3897569.0,28356188.0,both,24458619.0
164,,1997.0,L.A. Confidential,tt0119488,138,8.2,518484.0,,,"Sep 19, 1997",L.A. Confidential,35000000.0,64604977.0,126204977.0,both,61600000.0
165,,2014.0,Her,tt1798709,126,8.0,518458.0,48.0,48.0,"Jan 10, 2014",Her,23000000.0,25568251.0,48043998.0,both,22475747.0
166,,1996.0,Independence Day,tt0116629,145,7.0,516936.0,,,"Jul 2, 1996",Independence Day,75000000.0,306169255.0,817400878.0,both,511231623.0
167,Rela.,2011.0,Limitless,tt1219289,105,7.4,516699.0,42.0,42.0,"Mar 18, 2011",Limitless,27000000.0,79249455.0,155564919.0,both,76315464.0
168,LGF,2010.0,Kick-Ass,tt1250777,117,7.6,515845.0,38.0,38.0,"Apr 16, 2010",Kick-Ass,28000000.0,48071303.0,97531134.0,both,49459831.0
169,LG/S,2014.0,John Wick,tt2911666,101,7.4,514727.0,38.0,38.0,"Oct 24, 2014",John Wick,30000000.0,43037835.0,76187790.0,both,33149955.0
170,,1999.0,Toy Story 2,tt0120363,92,7.9,511346.0,,,"Nov 19, 1999",Toy Story 2,90000000.0,245852179.0,511358276.0,both,265506097.0
171,,2007.0,Superbad,tt0829482,113,7.6,508496.0,38.0,38.0,"Aug 17, 2007",Superbad,17500000.0,121463226.0,169955142.0,both,48491916.0
172,,2009.0,Zombieland,tt1156398,88,7.6,507465.0,37.0,37.0,"Oct 2, 2009",Zombieland,23600000.0,75590286.0,102236596.0,both,26646310.0
173,,2000.0,Cast Away,tt0162222,143,7.8,506510.0,47.0,47.0,"Dec 22, 2000",Cast Away,85000000.0,233632142.0,427230516.0,both,193598374.0
174,,1997.0,Men in Black,tt0119654,98,7.3,504096.0,,,"Jul 1, 1997",Men in Black,90000000.0,250690539.0,587790539.0,both,337100000.0
175,,2004.0,The Notebook,tt0332280,123,7.8,503988.0,44.0,44.0,"Jun 25, 2004",The Notebook,30000000.0,81001787.0,116025023.0,both,35023236.0
176,,2003.0,The Matrix Reloaded,tt0234215,138,7.2,503256.0,39.0,39.0,2003-05-15,,150000000.0,281553689.0,738576929.0,left_only,457023240.0
177,,2001.0,Ocean's Eleven,tt0240772,116,7.7,501036.0,50.0,50.0,"Dec 7, 2001",Ocean's Eleven,85000000.0,183417150.0,450728529.0,both,267311379.0
178,Sony,2012.0,21 Jump Street,tt1232829,109,7.2,499701.0,36.0,36.0,"Mar 14, 2012",21 Jump Street,42000000.0,138447667.0,202812429.0,both,64364762.0
179,,2004.0,Shaun of the Dead,tt0365748,99,7.9,499330.0,35.0,35.0,"Sep 24, 2004",Shaun of the Dead,5000000.0,13542874.0,30332385.0,both,16789511.0
180,,2007.0,There Will Be Blood,tt0469494,158,8.2,498444.0,43.0,43.0,"Dec 26, 2007",There Will Be Blood,25000000.0,40222514.0,77208711.0,both,36986197.0
181,,2005.0,Oldboy,tt0364569,120,8.4,496818.0,48.0,48.0,"Nov 21, 2003",Oldboy,3000000.0,707391.0,6226386.0,both,5518995.0
182,,2002.0,The Bourne Identity,tt0258463,119,7.9,496257.0,40.0,40.0,"Jun 14, 2002",The Bourne Identity,60000000.0,121468960.0,214357371.0,both,92888411.0
183,,2002.0,Minority Report,tt0181689,145,7.6,495651.0,41.0,41.0,"Jun 21, 2002",Minority Report,102000000.0,132024714.0,358824714.0,both,226800000.0
184,Wein.,2015.0,The Hateful Eight,tt3460252,168,7.8,493923.0,47.0,47.0,"Dec 25, 2015",The Hateful Eight,62000000.0,54117416.0,147924595.0,both,93807179.0
185,,2007.0,Harry Potter and the Order of the Phoenix,tt0373889,138,7.5,489901.0,52.0,52.0,2007-07-11,,150000000.0,292137260.0,943076457.0,left_only,650939197.0
186,Sony,2017.0,Spider-Man: Homecoming,tt2250912,133,7.4,488958.0,44.0,44.0,2017-07-07,,175000000.0,334201140.0,880166350.0,left_only,546000000.0
187,Fox,2011.0,Rise of the Planet of the Apes,tt1318514,105,7.6,488800.0,54.0,54.0,"Aug 5, 2011",Rise of the Planet of the Apes,93000000.0,176760185.0,470986200.0,both,294226015.0
188,Uni.,2010.0,Despicable Me,tt1323594,95,7.6,488668.0,50.0,50.0,"Jul 9, 2010",Despicable Me,69000000.0,251513985.0,543464573.0,both,291950588.0
189,,2004.0,"I, Robot",tt0343818,115,7.1,488394.0,39.0,39.0,"Jul 16, 2004","I, Robot",105000000.0,144801023.0,348629585.0,both,203828562.0
190,,2009.0,Watchmen,tt0409459,162,7.6,487826.0,43.0,43.0,"Mar 6, 2009",Watchmen,138000000.0,107509799.0,186976250.0,both,79466451.0
191,,2006.0,Blood Diamond,tt0450259,143,8.0,486744.0,44.0,44.0,"Dec 8, 2006",Blood Diamond,100000000.0,57377916.0,171377916.0,both,114000000.0
192,,2007.0,Spider-Man 3,tt0413300,139,6.2,486666.0,43.0,43.0,"May 4, 2007",Spider-Man 3,258000000.0,336530303.0,894860230.0,both,558329927.0
193,LG/S,2016.0,La La Land,tt3783958,128,8.0,483044.0,52.0,52.0,"Nov 30, 2016",La La Land,20000000.0,151101803.0,444005853.0,both,292904050.0
194,,2007.0,Juno,tt0467406,96,7.4,481768.0,33.0,33.0,"Dec 5, 2007",Juno,7000000.0,143495265.0,231450102.0,both,87954837.0
195,,2004.0,Troy,tt0332452,163,7.2,477048.0,48.0,48.0,2004-05-14,,150000000.0,133298577.0,484161265.0,left_only,350862688.0
196,Uni.,2013.0,Oblivion,tt1483013,124,7.0,474540.0,41.0,41.0,"Apr 19, 2013",Oblivion,120000000.0,89107235.0,287916633.0,both,198809398.0
197,Sum.,2011.0,Source Code,tt0945513,93,7.5,474323.0,39.0,39.0,"Apr 1, 2011",Source Code,32000000.0,54712227.0,140428499.0,both,85716272.0
198,,2006.0,X-Men: The Last Stand,tt0376994,104,6.7,473317.0,48.0,48.0,"May 26, 2006",X-Men: The Last Stand,210000000.0,234362462.0,459260946.0,both,224898484.0
199,BV,2011.0,Pirates of the Caribbean: On Stranger Tides,tt1298650,137,6.6,470001.0,54.0,54.0,"May 20, 2011",Pirates of the Caribbean: On Stranger Tides,379000000.0,241063875.0,1045663875.0,both,804600000.0
200,,2000.0,American Psycho,tt0144084,101,7.6,468085.0,,,"Apr 14, 2000",American Psycho,8000000.0,15070285.0,34270285.0,both,19200000.0
201,Uni.,2017.0,Get Out,tt5052448,104,7.7,465789.0,43.0,43.0,"Feb 24, 2017",Get Out,5000000.0,176040665.0,252778057.0,both,76737392.0
202,,2013.0,The Great Gatsby,tt1343092,143,7.2,462965.0,47.0,47.0,"May 10, 2013",The Great Gatsby,190000000.0,144840419.0,353640419.0,both,208800000.0
203,,2013.0,The Great Gatsby,tt1343092,143,7.2,462965.0,47.0,47.0,"Mar 29, 1974",The Great Gatsby,7000000.0,26533200.0,26533200.0,both,0.0
204,,1974.0,The Great Gatsby,tt1343092,143,7.2,462965.0,47.0,47.0,"May 10, 2013",The Great Gatsby,190000000.0,144840419.0,353640419.0,both,208800000.0
205,,1974.0,The Great Gatsby,tt1343092,143,7.2,462965.0,47.0,47.0,"Mar 29, 1974",The Great Gatsby,7000000.0,26533200.0,26533200.0,both,0.0
206,,1989.0,Back to the Future Part II,tt0096874,108,7.8,462567.0,63.0,63.0,"Nov 22, 1989",Back to the Future Part II,40000000.0,118450002.0,331971881.0,both,213521879.0
207,,1988.0,Rain Man,tt0095953,133,8.0,462405.0,50.0,50.0,"Dec 16, 1988",Rain Man,25000000.0,172825435.0,412800000.0,both,239974565.0
208,WB (NL),2014.0,The Hobbit: The Battle of the Five Armies,tt2310332,144,7.4,461698.0,62.0,62.0,"Dec 10, 2014",The Hobbit: The Battle of the Five Armies,250000000.0,255119788.0,945577621.0,both,690457833.0
209,WB,2011.0,"Crazy, Stupid, Love.",tt1570728,118,7.4,460035.0,43.0,43.0,,,,,,left_only,58500000.0
210,A24,2015.0,Ex Machina,tt0470752,108,7.7,458319.0,28.0,28.0,"Jan 21, 2015",Ex Machina,13000000.0,25440971.0,38358392.0,both,12917421.0
211,WB,2013.0,Pacific Rim,tt1663662,131,6.9,458170.0,49.0,49.0,"Jul 11, 2013",Pacific Rim,190000000.0,101802906.0,411002906.0,both,309200000.0
212,,2009.0,X-Men Origins: Wolverine,tt0458525,107,6.6,457576.0,47.0,47.0,2009-05-01,,150000000.0,179883157.0,374825760.0,left_only,194942603.0
213,Par.,2013.0,Star Trek Into Darkness,tt1408101,132,7.7,457140.0,52.0,52.0,"May 16, 2013",Star Trek Into Darkness,190000000.0,228778661.0,467381584.0,both,238602923.0
214,Fox,2018.0,Deadpool 2,tt5463162,119,7.7,455385.0,54.0,54.0,"May 11, 2018",Deadpool 2,110000000.0,324591735.0,786680557.0,both,462088822.0
215,,2009.0,Harry Potter and the Half-Blood Prince,tt0417741,153,7.6,454012.0,57.0,57.0,"Jul 15, 2009",Harry Potter and the Half-Blood Prince,250000000.0,302089278.0,935213767.0,both,633124489.0
216,WB,2011.0,The Hangover Part II,tt1411697,102,6.4,453977.0,46.0,46.0,"May 26, 2011",The Hangover Part II,80000000.0,254464305.0,586464305.0,both,332000000.0
217,,2006.0,Children of Men,tt0206634,109,7.9,452704.0,39.0,39.0,"Dec 25, 2006",Children of Men,76000000.0,35552383.0,69845011.0,both,34292628.0
218,,2007.0,Hot Fuzz,tt0425112,121,7.8,450361.0,42.0,42.0,"Apr 20, 2007",Hot Fuzz,16000000.0,23618786.0,81742618.0,both,58123832.0
219,,1990.0,Home Alone,tt0099785,103,7.6,448875.0,,,"Nov 16, 1990",Home Alone,15000000.0,285761243.0,476684675.0,both,190923432.0
220,LG/S,2012.0,The Perks of Being a Wallflower,tt1659337,103,8.0,448238.0,43.0,43.0,"Sep 20, 2012",The Perks of Being a Wallflower,13000000.0,17742948.0,33069303.0,both,15326355.0
221,,1995.0,Casino,tt0112641,178,8.2,448202.0,37.0,37.0,"Nov 22, 1995",Casino,52000000.0,42438300.0,110400000.0,both,67961700.0
222,Par.,2011.0,Mission: Impossible - Ghost Protocol,tt1229238,132,7.4,447205.0,48.0,48.0,,,,,,left_only,485300000.0
223,ORF,2014.0,Nightcrawler,tt2872718,117,7.9,443802.0,40.0,40.0,"Oct 31, 2014",Nightcrawler,8500000.0,32381218.0,50334418.0,both,17953200.0
224,,2004.0,The Butterfly Effect,tt0289879,113,7.6,442017.0,40.0,40.0,"Jan 23, 2004",The Butterfly Effect,13000000.0,57924679.0,95638592.0,both,37713913.0
225,Sony,2013.0,American Hustle,tt1800241,138,7.2,438223.0,48.0,48.0,"Dec 12, 2013",American Hustle,40000000.0,150098456.0,257858943.0,both,107760487.0
226,WB (NL),2017.0,It,tt1396484,135,7.3,437844.0,53.0,53.0,"Aug 31, 2017",It,35000000.0,328828874.0,701720047.0,both,372891173.0
227,,2007.0,Zodiac,tt0443706,157,7.7,437169.0,37.0,37.0,"Mar 2, 2007",Zodiac,85000000.0,33080084.0,83080084.0,both,50000000.0
228,,2003.0,The Matrix Revolutions,tt0242653,129,6.8,437102.0,35.0,35.0,2003-11-05,,150000000.0,139270910.0,427300260.0,left_only,288029350.0
229,WB,2017.0,Blade Runner 2049,tt1856101,164,8.0,435157.0,49.0,49.0,"Sep 29, 2017",Blade Runner 2049,185000000.0,92054159.0,259349919.0,both,167295760.0
230,,1990.0,Edward Scissorhands,tt0099487,105,7.9,434968.0,,,"Dec 7, 1990",Edward Scissorhands,20000000.0,53976987.0,53976987.0,both,0.0
231,,2008.0,Hancock,tt0448157,92,6.4,434849.0,39.0,39.0,2008-07-01,,150000000.0,227946274.0,624234272.0,left_only,396287998.0
232,,1984.0,Indiana Jones and the Temple of Doom,tt0087469,118,7.6,434561.0,59.0,59.0,"May 23, 1984",Indiana Jones and the Temple of Doom,28000000.0,179880271.0,333080271.0,both,153200000.0
233,,2006.0,The Pursuit of Happyness,tt0454921,117,8.0,433834.0,47.0,47.0,"Dec 15, 2006",The Pursuit of Happyness,55000000.0,162586036.0,307311093.0,both,144725057.0
234,Uni.,2014.0,Lucy,tt2872732,89,6.4,430778.0,39.0,39.0,"Jul 25, 2014",Lucy,40000000.0,126573960.0,457507776.0,both,330933816.0
235,,2006.0,Little Miss Sunshine,tt0449059,101,7.8,429228.0,38.0,38.0,"Jul 26, 2006",Little Miss Sunshine,8000000.0,59891098.0,100642353.0,both,40751255.0
236,,2002.0,Ice Age,tt0268380,81,7.5,428885.0,48.0,48.0,"Mar 15, 2002",Ice Age,65000000.0,176387405.0,386116343.0,both,209728938.0
237,Fox,2018.0,Bohemian Rhapsody,tt1727824,134,8.0,428505.0,46.0,46.0,"Oct 26, 2018",Bohemian Rhapsody,55000000.0,216303339.0,900805359.0,both,684502020.0
238,WB (NL),2013.0,The Conjuring,tt1457767,112,7.5,427181.0,53.0,53.0,"Jul 19, 2013",The Conjuring,20000000.0,137400141.0,317872975.0,both,180472834.0
239,Focus,2013.0,Dallas Buyers Club,tt0790636,117,8.0,427133.0,38.0,38.0,"Nov 1, 2013",Dallas Buyers Club,5000000.0,27298285.0,60611845.0,both,33313560.0
240,WB,2014.0,American Sniper,tt2179136,133,7.3,426397.0,42.0,42.0,"Dec 25, 2014",American Sniper,58000000.0,350126372.0,547326372.0,both,197200000.0
241,,2004.0,The Bourne Supremacy,tt0372183,108,7.7,424925.0,37.0,37.0,"Jul 23, 2004",The Bourne Supremacy,85000000.0,176087450.0,311001124.0,both,134913674.0
242,LGF,2011.0,Warrior,tt1291584,140,8.2,424888.0,32.0,32.0,"Sep 9, 2011",Warrior,25000000.0,13657115.0,24215385.0,both,10558270.0
243,,2008.0,The Incredible Hulk,tt0800080,112,6.7,423947.0,39.0,39.0,"Jun 13, 2008",The Incredible Hulk,137500000.0,134806913.0,265573859.0,both,130766946.0
244,,1997.0,The Fifth Element,tt0119116,126,7.7,423516.0,,,"May 9, 1997",The Fifth Element,95000000.0,63570862.0,263898761.0,both,200327899.0
245,Fox,2013.0,The Wolverine,tt1430132,126,6.7,420322.0,47.0,47.0,"Jul 26, 2013",The Wolverine,115000000.0,132556852.0,416456852.0,both,283900000.0
246,,2013.0,Rush,tt1979320,123,8.1,419486.0,42.0,42.0,"Sep 20, 2013",Rush,38000000.0,26947624.0,98230839.0,both,71283215.0
247,BV,2016.0,Zootopia,tt2948356,108,8.0,417335.0,63.0,63.0,2016-03-04,,150000000.0,341268248.0,1019429616.0,left_only,682500000.0
248,,2019.0,Captain Marvel,tt4154664,123,6.9,417165.0,45.0,45.0,2019-03-08,,175000000.0,426525952.0,1123061550.0,left_only,696535598.0
249,BV,2011.0,The Help,tt1454029,146,8.1,416863.0,45.0,45.0,"Aug 10, 2011",The Help,25000000.0,169705587.0,213120004.0,both,43414417.0
250,LG/S,2014.0,Divergent,tt1840309,139,6.7,416460.0,44.0,44.0,"Mar 21, 2014",Divergent,85000000.0,150947895.0,276014965.0,both,125067070.0
251,TriS,2017.0,Baby Driver,tt3890160,113,7.6,416304.0,,,"Jun 28, 2017",Baby Driver,34000000.0,107825862.0,228104185.0,both,120278323.0
252,,2008.0,Indiana Jones and the Kingdom of the Crystal Skull,tt0367882,122,6.1,414643.0,63.0,63.0,"May 22, 2008",Indiana Jones and the Kingdom of the Crystal Skull,185000000.0,317101119.0,786635413.0,both,469534294.0
253,WB (NL),2011.0,Horrible Bosses,tt1499658,98,6.9,413949.0,38.0,38.0,"Jul 8, 2011",Horrible Bosses,35000000.0,117538559.0,212417601.0,both,94879042.0
254,,2003.0,Love Actually,tt0314331,135,7.6,413906.0,44.0,44.0,"Nov 7, 2003",Love Actually,45000000.0,59472278.0,248282570.0,both,188810292.0
255,,2005.0,Charlie and the Chocolate Factory,tt0367594,115,6.6,413806.0,49.0,49.0,2005-07-15,,150000000.0,206459076.0,475825484.0,left_only,269366408.0
256,,1996.0,Crash,tt0375679,112,7.7,413718.0,36.0,36.0,"Oct 4, 1996",Crash,10000000.0,3357324.0,3357324.0,both,0.0
257,,1996.0,Crash,tt0375679,112,7.7,413718.0,36.0,36.0,"May 6, 2005",Crash,7303082.0,55334418.0,101173038.0,both,45838620.0
258,,2005.0,Crash,tt0375679,112,7.7,413718.0,36.0,36.0,"Oct 4, 1996",Crash,10000000.0,3357324.0,3357324.0,both,0.0
259,,2005.0,Crash,tt0375679,112,7.7,413718.0,36.0,36.0,"May 6, 2005",Crash,7303082.0,55334418.0,101173038.0,both,45838620.0
260,,1998.0,Twilight,tt1099212,122,5.2,413333.0,47.0,47.0,"Nov 21, 2008",Twilight,37000000.0,192769854.0,402280159.0,both,209510305.0
261,,1998.0,Twilight,tt1099212,122,5.2,413333.0,47.0,47.0,"Mar 6, 1998",Twilight,20000000.0,15055091.0,15055091.0,both,0.0
262,,2008.0,Twilight,tt1099212,122,5.2,413333.0,47.0,47.0,"Nov 21, 2008",Twilight,37000000.0,192769854.0,402280159.0,both,209510305.0
263,,2008.0,Twilight,tt1099212,122,5.2,413333.0,47.0,47.0,"Mar 6, 1998",Twilight,20000000.0,15055091.0,15055091.0,both,0.0
264,LGF,2016.0,Hacksaw Ridge,tt2119532,139,8.1,413085.0,40.0,40.0,"Nov 3, 2016",Hacksaw Ridge,40000000.0,67209615.0,168904682.0,both,101695067.0
265,,2014.0,Fury,tt2713180,134,7.6,412076.0,44.0,44.0,"Oct 17, 2014",Fury,80000000.0,85817906.0,210315681.0,both,124497775.0
266,TriS,2013.0,Elysium,tt1535108,109,6.6,412012.0,39.0,39.0,"Aug 9, 2013",Elysium,120000000.0,93050117.0,286192091.0,both,193141974.0
267,,2009.0,The Hurt Locker,tt0887912,131,7.6,411994.0,43.0,43.0,"Jun 26, 2009",The Hurt Locker,15000000.0,17017811.0,49894223.0,both,32876412.0
268,WB,2011.0,Sherlock Holmes: A Game of Shadows,tt1515091,129,7.5,411825.0,41.0,41.0,"Dec 16, 2011",Sherlock Holmes: A Game of Shadows,125000000.0,186848418.0,535663443.0,both,348815025.0
269,Sony,2013.0,Captain Phillips,tt1535109,134,7.8,409250.0,41.0,41.0,"Oct 11, 2013",Captain Phillips,55000000.0,107136417.0,220648184.0,both,113511767.0
270,,2003.0,Mystic River,tt0327056,138,7.9,409071.0,43.0,43.0,"Oct 8, 2003",Mystic River,30000000.0,90135191.0,156822020.0,both,66686829.0
271,MBox,2010.0,The Girl with the Dragon Tattoo,tt1568346,158,7.8,409071.0,48.0,48.0,"Dec 20, 2011",The Girl with the Dragon Tattoo,90000000.0,102515793.0,239373970.0,both,136858177.0
272,,2017.0,Beauty and the Beast,tt0101414,84,8.0,408686.0,48.0,48.0,"Nov 13, 1991",Beauty and the Beast,20000000.0,206333165.0,438707031.0,both,232373866.0
273,,1991.0,Beauty and the Beast,tt0101414,84,8.0,408686.0,48.0,48.0,"Nov 13, 1991",Beauty and the Beast,20000000.0,206333165.0,438707031.0,both,232373866.0
274,,2004.0,Shrek 2,tt0298148,93,7.2,407602.0,30.0,30.0,"May 19, 2004",Shrek 2,70000000.0,441226247.0,935253978.0,both,494027731.0
275,Sony,2014.0,The Amazing Spider-Man 2,tt1872181,142,6.6,407371.0,46.0,46.0,"Apr 16, 2014",The Amazing Spider-Man 2,200000000.0,202853933.0,708996336.0,both,506142403.0
276,,1989.0,Dead Poets Society,tt0097165,128,8.1,407037.0,,,"Jun 2, 1989",Dead Poets Society,16400000.0,95860116.0,239500000.0,both,143639884.0
277,,2008.0,Kung Fu Panda,tt0441773,92,7.5,406815.0,39.0,39.0,"Jun 6, 2008",Kung Fu Panda,130000000.0,215434591.0,631910531.0,both,416475940.0
278,,2005.0,War of the Worlds,tt0407304,116,6.5,406776.0,51.0,51.0,"Jun 29, 2005",War of the Worlds,132000000.0,234280354.0,606836535.0,both,372556181.0
279,Fox,2014.0,The Maze Runner,tt1790864,113,6.8,406614.0,46.0,46.0,"Sep 11, 2014",The Maze Runner,34000000.0,102427862.0,348319861.0,both,245891999.0
280,,2004.0,The Day After Tomorrow,tt0319262,124,6.4,406410.0,43.0,43.0,"May 27, 2004",The Day After Tomorrow,125000000.0,186740799.0,555840117.0,both,369099318.0
281,,2003.0,Big Fish,tt0319061,125,8.0,406102.0,38.0,38.0,"Dec 10, 2003",Big Fish,70000000.0,66432867.0,123954323.0,both,57521456.0
282,Fox,2014.0,Dawn of the Planet of the Apes,tt2103281,130,7.6,404973.0,53.0,53.0,2014-07-11,,170000000.0,208545589.0,710644566.0,left_only,502100000.0
283,Uni.,2017.0,Split,tt4972582,117,7.3,404655.0,44.0,44.0,"Jan 18, 2017",Split,5000000.0,138141585.0,278964806.0,both,140823221.0
284,FoxS,2017.0,"Three Billboards Outside Ebbing, Missouri",tt5027774,115,8.2,404581.0,53.0,53.0,"Nov 10, 2017","Three Billboards Outside Ebbing, Missouri",12000000.0,54513740.0,161480042.0,both,106966302.0
285,ORF,2015.0,Spotlight,tt1895587,129,8.1,402082.0,36.0,36.0,"Nov 6, 2015",Spotlight,20000000.0,45055776.0,91902438.0,both,46846662.0
286,LGF,2014.0,The Hunger Games: Mockingjay - Part 1,tt1951265,123,6.6,401890.0,50.0,50.0,"Nov 19, 2014",The Hunger Games: Mockingjay - Part 1,125000000.0,337135885.0,766575131.0,both,429439246.0
287,,2003.0,Lost in Translation,tt0335266,102,7.7,399115.0,43.0,43.0,"Sep 12, 2003",Lost in Translation,4000000.0,44585453.0,117085297.0,both,72499844.0
288,BV,2014.0,Big Hero 6,tt2245084,102,7.8,398183.0,49.0,49.0,2014-11-07,,165000000.0,222527828.0,652127828.0,left_only,435300000.0
289,,2008.0,Quantum of Solace,tt0830515,106,6.6,395752.0,49.0,49.0,"Nov 14, 2008",Quantum of Solace,230000000.0,169368427.0,591692078.0,both,422323651.0
290,,2016.0,Fantastic Beasts and Where to Find Them,tt3183660,132,7.3,395424.0,51.0,51.0,"Nov 14, 2016",Fantastic Beasts and Where to Find Them,180000000.0,234037575.0,814037575.0,both,580000000.0
291,,2002.0,Gangs of New York,tt0217505,167,7.5,394411.0,41.0,41.0,"Dec 20, 2002",Gangs of New York,97000000.0,77730500.0,183124621.0,both,105394121.0
292,BV,2010.0,Tangled,tt0398286,100,7.7,393377.0,57.0,57.0,"Nov 24, 2010",Tangled,260000000.0,200821936.0,585727091.0,both,384905155.0
293,,2004.0,The Terminal,tt0362227,128,7.4,393072.0,38.0,38.0,"Jun 18, 2004",The Terminal,75000000.0,77073959.0,218673959.0,both,141600000.0
294,WB (NL),2013.0,We're the Millers,tt1723121,110,7.0,392442.0,43.0,43.0,"Aug 7, 2013",We're the Millers,37000000.0,150394119.0,267816276.0,both,117422157.0
295,,2006.0,The Da Vinci Code,tt0382625,149,6.6,390781.0,51.0,51.0,"May 19, 2006",The Da Vinci Code,125000000.0,217536138.0,767820459.0,both,550284321.0
296,,1990.0,Back to the Future Part III,tt0099088,118,7.4,389864.0,,,"May 24, 1990",Back to the Future Part III,40000000.0,88055283.0,244088654.0,both,156033371.0
297,,2003.0,The Last Samurai,tt0325710,154,7.7,389351.0,43.0,43.0,"Dec 5, 2003",The Last Samurai,140000000.0,111110575.0,456810575.0,both,345700000.0
298,,1998.0,Armageddon,tt0120591,151,6.7,388027.0,,,"Jul 1, 1998",Armageddon,140000000.0,201578182.0,554600000.0,both,353021818.0
299,Focus,2014.0,The Theory of Everything,tt2980516,123,7.7,387466.0,44.0,44.0,"Nov 7, 2014",The Theory of Everything,15000000.0,35893537.0,123327692.0,both,87434155.0
300,Par.,2018.0,A Quiet Place,tt6644200,90,7.5,385976.0,43.0,43.0,"Apr 4, 2018",A Quiet Place,17000000.0,188024361.0,336151692.0,both,148127331.0
301,,2007.0,Live Free or Die Hard,tt0337978,128,7.1,382699.0,54.0,54.0,"Jun 27, 2007",Live Free or Die Hard,110000000.0,134529403.0,382288147.0,both,247758744.0
302,,1976.0,King Kong,tt0360717,187,7.2,382692.0,47.0,47.0,"Dec 14, 2005",King Kong,207000000.0,218080025.0,550517357.0,both,332437332.0
303,,1976.0,King Kong,tt0360717,187,7.2,382692.0,47.0,47.0,"Dec 17, 1976",King Kong,23000000.0,52614445.0,90614445.0,both,38000000.0
304,,1976.0,King Kong,tt0360717,187,7.2,382692.0,47.0,47.0,"Apr 7, 1933",King Kong,672000.0,10000000.0,10000650.0,both,650.0
305,,1933.0,King Kong,tt0360717,187,7.2,382692.0,47.0,47.0,"Dec 14, 2005",King Kong,207000000.0,218080025.0,550517357.0,both,332437332.0
306,,1933.0,King Kong,tt0360717,187,7.2,382692.0,47.0,47.0,"Dec 17, 1976",King Kong,23000000.0,52614445.0,90614445.0,both,38000000.0
307,,1933.0,King Kong,tt0360717,187,7.2,382692.0,47.0,47.0,"Apr 7, 1933",King Kong,672000.0,10000000.0,10000650.0,both,650.0
